id,trade_unions_taking_action,email_solidarity,employer_name,action_reason,action_start,constituency,region,country,more_information,strike_status,status,location/lat,location/lng,twitter_handles,union/slug,union
32208,Educational Institute of Scotland, enquiries@eis.org.uk,Balmerino Primary School,Pay,2023-01-10T00:00:00+00:00,North East Fife,null,Scotland,"Teachers will be engaging in further strike action in the New Year. On Tuesday 10th January, the EIS will call all its Primary, Special Schools (Primary and Primary/Secondary), and Early Years teacher members across Scotland to take another day of strike action.We can also now confirm that Scotland's teachers will strike on sixteen consecutive days in January and February, with teachers in two local authorities on strike on each of these sixteen days.",ACTIVE,,56.401929,-3.016236,,eis,
31336,Educational Institute of Scotland, enquiries@eis.org.uk,Cathkin High School,Pay,2023-01-11T00:00:31+00:00,Rutherglen and Hamilton West,null,Scotland,"Teachers will be engaging in further strike action in the New Year. On Tuesday 10th January, the EIS will call all its Primary, Special Schools (Primary and Primary/Secondary), and Early Years teacher members across Scotland to take another day of strike action.We can also now confirm that Scotland's teachers will strike on sixteen consecutive days in January and February, with teachers in two local authorities on strike on each of these sixteen days.",ACTIVE,,55.812832,-4.181441,,eis,
31337,Educational Institute of Scotland, enquiries@eis.org.uk,Stonelaw High School,Pay,2023-01-11T00:00:31+00:00,Rutherglen and Hamilton West,null,Scotland,"Teachers will be engaging in further strike action in the New Year. On Tuesday 10th January, the EIS will call all its Primary, Special Schools (Primary and Primary/Secondary), and Early Years teacher members across Scotland to take another day of strike action.We can also now confirm that Scotland's teachers will strike on sixteen consecutive days in January and February, with teachers in two local authorities on strike on each of these sixteen days.",ACTIVE,,55.821033,-4.196316,,eis,
32213,Educational Institute of Scotland, enquiries@eis.org.uk,Colinsburgh Primary School,Pay,2023-01-10T00:00:00+00:00,North East Fife,null,Scotland,"Teachers will be engaging in further strike action in the New Year. On Tuesday 10th January, the EIS will call all its Primary, Special Schools (Primary and Primary/Secondary), and Early Years teacher members across Scotland to take another day of strike action.We can also now confirm that Scotland's teachers will strike on sixteen consecutive days in January and February, with teachers in two local authorities on strike on each of these sixteen days.",ACTIVE,,56.221038,-2.844521,,eis,
32766,Educational Institute of Scotland, enquiries@eis.org.uk,Dreghorn Primary School,Pay,2023-01-10T00:00:00+00:00,Central Ayrshire,null,Scotland,"Teachers will be engaging in further strike action in the New Year. On Tuesday 10th January, the EIS will call all its Primary, Special Schools (Primary and Primary/Secondary), and Early Years teacher members across Scotland to take another day of strike action.We can also now confirm that Scotland's teachers will strike on sixteen consecutive days in January and February, with teachers in two local authorities on strike on each of these sixteen days.",ACTIVE,,55.606972,-4.613905,,eis,
31341,Educational Institute of Scotland, enquiries@eis.org.uk,St John Ogilvie High School,Pay,2023-01-11T00:00:32+00:00,Rutherglen and Hamilton West,null,Scotland,"Teachers will be engaging in further strike action in the New Year. On Tuesday 10th January, the EIS will call all its Primary, Special Schools (Primary and Primary/Secondary), and Early Years teacher members across Scotland to take another day of strike action.We can also now confirm that Scotland's teachers will strike on sixteen consecutive days in January and February, with teachers in two local authorities on strike on each of these sixteen days.",ACTIVE,,55.779229,-4.077121,,eis,
31342,Educational Institute of Scotland, enquiries@eis.org.uk,Larkhall Academy,Pay,2023-01-11T00:00:32+00:00,Lanark and Hamilton East,null,Scotland,"Teachers will be engaging in further strike action in the New Year. On Tuesday 10th January, the EIS will call all its Primary, Special Schools (Primary and Primary/Secondary), and Early Years teacher members across Scotland to take another day of strike action.We can also now confirm that Scotland's teachers will strike on sixteen consecutive days in January and February, with teachers in two local authorities on strike on each of these sixteen days.",ACTIVE,,55.733964,-3.97394,,eis,
32216,Educational Institute of Scotland, enquiries@eis.org.uk,Dairsie Primary School,Pay,2023-01-10T00:00:00+00:00,North East Fife,null,Scotland,"Teachers will be engaging in further strike action in the New Year. On Tuesday 10th January, the EIS will call all its Primary, Special Schools (Primary and Primary/Secondary), and Early Years teacher members across Scotland to take another day of strike action.We can also now confirm that Scotland's teachers will strike on sixteen consecutive days in January and February, with teachers in two local authorities on strike on each of these sixteen days.",ACTIVE,,56.345411,-2.949919,,eis,
31344,Educational Institute of Scotland, enquiries@eis.org.uk,Calderglen High School,Pay,2023-01-11T00:00:32+00:00,"East Kilbride, Strathaven and Lesmahagow",null,Scotland,"Teachers will be engaging in further strike action in the New Year. On Tuesday 10th January, the EIS will call all its Primary, Special Schools (Primary and Primary/Secondary), and Early Years teacher members across Scotland to take another day of strike action.We can also now confirm that Scotland's teachers will strike on sixteen consecutive days in January and February, with teachers in two local authorities on strike on each of these sixteen days.",ACTIVE,,55.759192,-4.150504,,eis,
31345,Educational Institute of Scotland, enquiries@eis.org.uk,Calderside Academy,Pay,2023-01-11T00:00:32+00:00,Rutherglen and Hamilton West,null,Scotland,"Teachers will be engaging in further strike action in the New Year. On Tuesday 10th January, the EIS will call all its Primary, Special Schools (Primary and Primary/Secondary), and Early Years teacher members across Scotland to take another day of strike action.We can also now confirm that Scotland's teachers will strike on sixteen consecutive days in January and February, with teachers in two local authorities on strike on each of these sixteen days.",ACTIVE,,55.792415,-4.092403,,eis,
31347,Educational Institute of Scotland, enquiries@eis.org.uk,Strathaven Academy,Pay,2023-01-11T00:00:32+00:00,"East Kilbride, Strathaven and Lesmahagow",null,Scotland,"Teachers will be engaging in further strike action in the New Year. On Tuesday 10th January, the EIS will call all its Primary, Special Schools (Primary and Primary/Secondary), and Early Years teacher members across Scotland to take another day of strike action.We can also now confirm that Scotland's teachers will strike on sixteen consecutive days in January and February, with teachers in two local authorities on strike on each of these sixteen days.",ACTIVE,,55.675522,-4.070967,,eis,
19128,,info@cwu.org,Royal Mail,Pay,2022-12-01T00:00:00+00:00,"Birmingham, Ladywood",West Midlands,England,"Next picket dates: 1 December. Friday 9 December, Sunday 11 December, Wednesday 14 December, Thursday 15 December, Friday 23 December and Saturday 24 December",ACTIVE,,52.47337,-1.930292,@CWUnews,cwu,
19130,,info@cwu.org,Royal Mail,Pay,2022-12-01T00:00:00+00:00,"Birmingham, Erdington",West Midlands,England,"Next picket dates: 1 December. Friday 9 December, Sunday 11 December, Wednesday 14 December, Thursday 15 December, Friday 23 December and Saturday 24 December",ACTIVE,,52.52485,-1.840686,@CWUnews,cwu,
19132,,info@cwu.org,Royal Mail,Pay,2022-12-01T00:00:00+00:00,"Birmingham, Selly Oak",West Midlands,England,"Next picket dates: 1 December. Friday 9 December, Sunday 11 December, Wednesday 14 December, Thursday 15 December, Friday 23 December and Saturday 24 December",ACTIVE,,52.438267,-1.935805,@CWUnews,cwu,
19569,,info@cwu.org,Royal Mail,Pay,2022-12-01T00:00:00+00:00,Richmond (Yorks),Yorkshire and The Humber,England,"Next picket dates: 1 December. Friday 9 December, Sunday 11 December, Wednesday 14 December, Thursday 15 December, Friday 23 December and Saturday 24 December",ACTIVE,,54.31184,-1.830939,@CWUnews,cwu,
31348,Educational Institute of Scotland, enquiries@eis.org.uk,Biggar High School,Pay,2023-01-11T00:00:33+00:00,"Dumfriesshire, Clydesdale and Tweeddale",null,Scotland,"Teachers will be engaging in further strike action in the New Year. On Tuesday 10th January, the EIS will call all its Primary, Special Schools (Primary and Primary/Secondary), and Early Years teacher members across Scotland to take another day of strike action.We can also now confirm that Scotland's teachers will strike on sixteen consecutive days in January and February, with teachers in two local authorities on strike on each of these sixteen days.",ACTIVE,,55.620832,-3.522055,,eis,
32218,Educational Institute of Scotland, enquiries@eis.org.uk,Elie Primary School,Pay,2023-01-10T00:00:00+00:00,North East Fife,null,Scotland,"Teachers will be engaging in further strike action in the New Year. On Tuesday 10th January, the EIS will call all its Primary, Special Schools (Primary and Primary/Secondary), and Early Years teacher members across Scotland to take another day of strike action.We can also now confirm that Scotland's teachers will strike on sixteen consecutive days in January and February, with teachers in two local authorities on strike on each of these sixteen days.",ACTIVE,,56.191467,-2.82197,,eis,
31350,Educational Institute of Scotland, enquiries@eis.org.uk,Lanark Grammar School,Pay,2023-01-11T00:00:33+00:00,Lanark and Hamilton East,null,Scotland,"Teachers will be engaging in further strike action in the New Year. On Tuesday 10th January, the EIS will call all its Primary, Special Schools (Primary and Primary/Secondary), and Early Years teacher members across Scotland to take another day of strike action.We can also now confirm that Scotland's teachers will strike on sixteen consecutive days in January and February, with teachers in two local authorities on strike on each of these sixteen days.",ACTIVE,,55.669791,-3.774851,,eis,
